Date,Day,Video #,Videolink,Video Length,Timestamp,Timelink,Tag,Action,Attempt,Level,Result Level,Coins,Coins Balance,Spring,Spring Balance,Vacuum,Vacuum Balance,Fan,Fan Balance,Icegun,Icegun Balance,Firework,Firework Balance,Hourglass,Hourglass Balance,Coins in $,Boosters in $,Coins in $ + Boosters in $
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:00:53,0:00:53,Level,Start,,203,,,725,,17,,13,,10,,14,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:03:44,0:03:44,Level,Finish,209,203,Win,,725,,17,,13,,10,,14,,13,,15,14.43,107.66,122.09
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:04:00,0:04:00,Level,Start,,204,,,725,,17,,13,,10,,14,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:06:57,0:06:57,Level,Finish,210,204,Win,,725,,17,,13,,10,,14,,13,,15,14.43,107.66,122.09
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:07:17,0:07:17,Level,Start,,205,,,725,,17,,13,,10,,14,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:11:33,0:11:33,Level,Use,,205,,,725,,17,-1,12,,10,-2,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:12:25,0:12:25,Level,Finish,211,205,Win,,725,,17,,12,,10,,12,,13,,15,14.43,102.55,116.98
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:12:44,0:12:44,Level,Start,,206,,,725,,17,,12,,10,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:16:20,0:16:20,Level,Finish,212,206,Win,,725,,17,,12,,10,,12,,13,,15,14.43,102.55,116.98
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:16:35,0:16:35,Team,Help,,,,1,726,,17,,12,,10,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:16:41,0:16:41,Level,Start,,207,,,726,,17,,12,,10,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:20:32,0:20:32,Level,Finish,213,207,Win,,726,,17,,12,,10,,12,,13,,15,14.45,102.55,117.00
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:20:50,0:20:50,Level,Start,,208,,,726,,17,,12,,10,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:24:55,0:24:55,Level,Finish,214,208,Win,,726,,17,,12,,10,,12,,13,,15,14.45,102.55,117.00
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:25:13,0:25:13,Team,Help,,,,1,727,,17,,12,,10,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:25:20,0:25:20,Level,Start,,209,,,727,,17,,12,,10,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:28:18,0:28:18,Level,Finish,215,209,Win,,727,,17,,12,,10,,12,,13,,15,14.47,102.55,117.02
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:28:28,0:28:28,Menu,Level Chest,,209,,10,737,,17,,12,1,11,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:28:40,0:28:40,Level,Start,,210,,,737,,17,,12,,11,,12,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:31:23,0:31:23,Level,Finish,216,210,Win,,737,,17,,12,,11,,12,,13,,15,14.67,103.81,118.48
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:31:46,0:31:46,Level,Use,,211,,,737,,17,,12,,11,,12,-1,12,-1,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:31:46,0:31:46,Level,Start,,211,,,737,,17,,12,,11,,12,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:34:47,0:34:47,Level,Play On,,211,,-100,637,,17,,12,,11,,12,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:35:09,0:35:09,Level,Finish,217,211,Win,,637,,17,,12,,11,,12,,12,,14,12.68,101.42,114.10
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:35:31,0:35:31,Level,Start,,212,,,637,,17,,12,,11,,12,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:38:32,0:38:32,Level,Play On,,212,,-100,537,,17,,12,,11,,12,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:38:54,0:38:54,Level,Finish,218,212,Win,,537,,17,,12,,11,,12,,12,,14,10.69,101.42,112.11
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:39:06,0:39:06,Event,Reward,,,,,537,,17,,12,,11,,12,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:39:18,0:39:18,Level,Start,,213,,,537,,17,,12,,11,,12,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:43:14,0:43:14,Level,Use,,213,,,537,,17,,12,,11,-2,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:43:57,0:43:57,Level,Play On,,213,,-100,437,,17,,12,,11,,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:44:25,0:44:25,Level,Finish,219,213,Win,,437,,17,,12,,11,,10,,12,,14,8.70,98.24,106.94
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:44:45,0:44:45,Level,Start,,214,,,437,,17,,12,,11,,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:46:58,0:46:58,Level,Finish,220,214,Win,,437,,17,,12,,11,,10,,12,,14,8.70,98.24,106.94
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:47:15,0:47:15,Level,Start,,215,,,437,,17,,12,,11,,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:51:20,0:51:20,Level,Finish,221,215,Win,,437,,17,,12,,11,,10,,12,,14,8.70,98.24,106.94
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:51:39,0:51:39,Level,Start,,216,,,437,,17,,12,,11,,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:54:52,0:54:52,Level,Finish,222,216,Win,,437,,17,,12,,11,,10,,12,,14,8.70,98.24,106.94
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:55:07,0:55:07,Team,Help,,,,1,438,,17,,12,,11,,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:55:16,0:55:16,Level,Start,,217,,,438,,17,,12,,11,,10,,12,,14,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:55:47,0:55:47,Level,Finish,223,217,Lose,,438,,17,,12,,11,,10,,12,,14,8.72,98.24,106.96
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:55:53,0:55:53,Level,Use,,217,,,438,,17,,12,,11,,10,-1,11,-1,13,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:55:55,0:55:55,Level,Start,,217,,,438,,17,,12,,11,,10,,11,,13,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:59:28,0:59:28,Level,Play On,,217,,-100,338,,17,,12,,11,,10,,11,,13,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,1:00:14,1:00:14,Level,Use,,217,,,338,,17,,12,-1,10,-2,8,,11,,13,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,1:00:56,1:00:56,Level,Play On,,217,,-150,188,,17,,12,,10,,8,,11,,13,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,1:01:51,1:01:51,Level,Finish,224,217,Win,,188,,17,,12,,10,,8,,11,,13,3.74,91.41,95.15
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,1:02:07,1:02:07,Team,Help,,,,1,189,,17,,12,,10,,8,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:00:01,0:00:01,Loading,Start,,,,,189,,17,,12,,10,,8,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:00:11,0:00:11,Menu,Daily,,,,,189,,17,,12,1,11,,8,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:00:20,0:00:20,Team,Help,,,,2,191,,17,,12,,11,,8,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:00:30,0:00:30,Event,Reward,,,,100,291,1,18,1,13,1,12,1,9,1,12,1,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:01:02,0:01:02,Level,Start,,218,,,291,,18,,13,,12,,9,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:03:45,0:03:45,Level,Use,,218,,,291,,18,,13,,12,-1,8,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:03:58,0:03:58,Level,Play On,,218,,-100,191,,18,,13,,12,,8,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:04:19,0:04:19,Level,Finish,225,218,Win,,191,,18,,13,,12,,8,,12,,14,3.80,99.04,102.84
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:04:30,0:04:30,Level,Start,,219,,,191,,18,,13,,12,,8,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:07:35,0:07:35,Level,Use,,219,,,191,,18,,13,-1,11,-2,6,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:08:05,0:08:05,Level,Finish,226,219,Win,,191,,18,,13,,11,,6,,12,,14,3.80,94.59,98.39
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:08:15,0:08:15,Menu,Level Chest,,219,,20,211,,18,,13,1,12,,6,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:08:22,0:08:22,Level,Start,,220,,,211,,18,,13,,12,,6,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:11:32,0:11:32,Level,Use,,220,,,211,,18,-1,12,-1,11,-1,5,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:11:55,0:11:55,Level,Finish,227,220,Win,,211,,18,,12,,11,,5,,12,,14,4.20,91.08,95.28
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:12:08,0:12:08,Level,Start,,221,,,211,,18,,12,,11,,5,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:14:59,0:14:59,Level,Use,,221,,,211,,18,-1,11,-1,10,-1,4,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:15:24,0:15:24,Level,Finish,228,221,Win,,211,,18,,11,,10,,4,,12,,14,4.20,86.30,90.50
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:15:32,0:15:32,Menu,Star Chest,,221,,20,231,,18,,11,,10,1,5,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:15:39,0:15:39,Level,Start,,222,,,231,,18,,11,,10,,5,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:18:45,0:18:45,Level,Use,,222,,,231,,18,,11,-2,8,-2,3,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:19:35,0:19:35,Level,Play On,,222,,-100,131,,18,,11,,8,,3,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:20:26,0:20:26,Level,Use,,222,,,131,,18,-2,9,-1,7,-1,2,,12,,14,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:20:54,0:20:54,Level,Finish,229,222,Win,,131,,18,,9,,7,,2,,12,,14,2.61,75.49,78.10
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:21:10,0:21:10,Level,Use,,223,,,131,,18,,9,,7,,2,-1,11,-1,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:21:11,0:21:11,Level,Start,,223,,,131,,18,,9,,7,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:24:08,0:24:08,Level,Use,,223,,,131,,18,-1,8,,7,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:24:13,0:24:13,Level,Finish,230,223,Win,,131,,18,,8,,7,,2,,11,,13,2.61,71.18,73.78
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:24:28,0:24:28,Level,Start,,224,,,131,,18,,8,,7,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:26:58,0:26:58,Level,Finish,231,224,Win,,131,,18,,8,,7,,2,,11,,13,2.61,71.18,73.78
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:27:10,0:27:10,Level,Start,,225,,,131,,18,,8,,7,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:29:55,0:29:55,Level,Finish,232,225,Win,,131,,18,,8,,7,,2,,11,,13,2.61,71.18,73.78
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:30:07,0:30:07,Level,Start,,226,,,131,,18,,8,,7,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:33:33,0:33:33,Level,Finish,233,226,Win,,131,,18,,8,,7,,2,,11,,13,2.61,71.18,73.78
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:33:45,0:33:45,Level,Start,,227,,,131,,18,,8,,7,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:37:31,0:37:31,Level,Use,,227,,,131,,18,-1,7,-1,6,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:37:51,0:37:51,Level,Finish,234,227,Win,,131,,18,,7,,6,,2,,11,,13,2.61,67.99,70.60
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:38:05,0:38:05,Level,Start,,228,,,131,,18,,7,,6,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:38:49,0:38:49,Level,Finish,235,228,Lose,,131,,18,,7,,6,,2,,11,,13,2.61,67.99,70.60
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:38:49,0:38:49,Level,Start,,228,,,131,,18,,7,,6,,2,,11,,13,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:40:46,0:40:46,Level,Finish,236,228,Win,,131,,18,,7,,6,,2,,11,,13,2.61,67.99,70.60
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:41:01,0:41:01,Level,Use,,229,,,131,,18,,7,,6,,2,-1,10,-1,12,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:41:01,0:41:01,Level,Start,,229,,,131,,18,,7,,6,,2,,10,,12,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:44:15,0:44:15,Level,Play On,,229,,-100,31,,18,,7,,6,,2,,10,,12,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:45:03,0:45:03,Level,Use,,229,,,31,,18,,7,-1,5,-1,1,,10,,12,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:45:41,0:45:41,Level,Finish,237,229,Lose,,31,,18,,7,,5,,1,,10,,12,0.62,62.75,63.37
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:45:41,0:45:41,Level,Use,,229,,,31,,18,,7,,5,,1,-1,9,-1,11,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:45:41,0:45:41,Level,Start,,229,,,31,,18,,7,,5,,1,,9,,11,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:48:51,0:48:51,Level,Finish,238,229,Lose,,31,,18,,7,,5,,1,,9,,11,0.62,60.36,60.98
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:48:51,0:48:51,Level,Use,,229,,,31,,18,,7,,5,,1,-1,8,-1,10,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:48:51,0:48:51,Level,Start,,229,,,31,,18,,7,,5,,1,,8,,10,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:49:35,0:49:35,Level,Finish,239,229,Lose,,31,,18,,7,,5,,1,,8,,10,0.62,57.98,58.59
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:49:39,0:49:39,Level,Use,,229,,,31,,18,,7,,5,,1,-1,7,-1,9,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:49:39,0:49:39,Level,Start,,229,,,31,,18,,7,,5,,1,,7,,9,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:50:36,0:50:36,Level,Finish,240,229,Lose,,31,,18,,7,,5,,1,,7,,9,0.62,55.59,56.21
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:51:01,0:51:01,Level,Use,,229,,,31,,18,,7,,5,,1,-1,6,-1,8,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:51:01,0:51:01,Level,Start,,229,,,31,,18,,7,,5,,1,,6,,8,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:53:58,0:53:58,Level,Use,,229,,,31,,18,,7,-1,4,-1,0,,6,,8,,,
02/18/24,5,9.1,https://youtu.be/CTRasob8xnA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:54:50,0:54:24,0:54:24,Level,Finish,241,229,Lose,,31,,18,,7,,4,,0,,6,,8,0.62,50.35,50.97
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:00:01,0:00:01,Loading,Start,,,,,31,,18,,7,,4,,0,,6,,8,,,
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:00:13,0:00:13,Level,Use,,229,,,31,,18,,7,,4,,0,-1,5,-1,7,,,
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:00:14,0:00:14,Level,Start,,229,,,31,,18,,7,,4,,0,,5,,7,,,
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:03:15,0:03:15,Level,Use,,229,,,31,,18,-1,6,,4,,0,,5,,7,,,
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:03:21,0:03:21,Level,Finish,242,229,Win,,31,,18,,6,,4,,0,,5,,7,0.62,46.04,46.65
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:03:30,0:03:30,Menu,Level Chest,,229,,10,41,,18,,6,1,5,,0,,5,1,8,,,
